Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
519,ORD-100519,29-03-2024,31-03-2024,Second Class,CUST-1519,Customer_519,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10519,Technology,Phones,Phones Product 519,2331.13,2,0.2,411.45
520,ORD-100520,03-02-2024,09-02-2024,First Class,CUST-1520,Customer_520,Corporate,India,Delhi,Delhi,110001,North,PROD-10520,Furniture,Chairs,Chairs Product 520,3164.36,1,0.2,443.74
521,ORD-100521,15-10-2024,18-10-2024,Same Day,CUST-1521,Customer_521,Corporate,India,Pune,Maharashtra,411001,West,PROD-10521,Furniture,Chairs,Chairs Product 521,4325.11,4,0,471.4
522,ORD-100522,16-01-2023,18-01-2023,Same Day,CUST-1522,Customer_522,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10522,Furniture,Bookcases,Bookcases Product 522,642.27,4,0,187.68
523,ORD-100523,02-09-2024,04-09-2024,Standard Class,CUST-1523,Customer_523,Consumer,India,Delhi,Delhi,110001,North,PROD-10523,Technology,Phones,Phones Product 523,830.61,2,0.2,78.58
524,ORD-100524,31-12-2023,06-01-2024,First Class,CUST-1524,Customer_524,Corporate,India,Pune,Maharashtra,411001,West,PROD-10524,Office Supplies,Storage,Storage Product 524,3967.76,3,0.15,310.15
525,ORD-100525,17-07-2023,18-07-2023,Same Day,CUST-1525,Customer_525,Home Office,India,Kolkata,West Bengal,700001,East,PROD-10525,Furniture,Tables,Tables Product 525,3635.78,5,0,622.9
526,ORD-100526,29-10-2023,03-11-2023,Same Day,CUST-1526,Customer_526,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10526,Furniture,Chairs,Chairs Product 526,2855.17,9,0.1,316.7
527,ORD-100527,05-09-2024,12-09-2024,First Class,CUST-1527,Customer_527,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10527,Technology,Phones,Phones Product 527,2679.13,8,0.1,629.21
528,ORD-100528,01-01-2023,08-01-2023,Second Class,CUST-1528,Customer_528,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10528,Office Supplies,Paper,Paper Product 528,3681.61,1,0.2,825.44
529,ORD-100529,06-03-2023,12-03-2023,First Class,CUST-1529,Customer_529,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10529,Furniture,Chairs,Chairs Product 529,2644.15,8,0.2,128.33
530,ORD-100530,24-02-2024,01-03-2024,Second Class,CUST-1530,Customer_530,Consumer,India,Delhi,Delhi,110001,North,PROD-10530,Technology,Phones,Phones Product 530,2639.84,2,0,683.19
531,ORD-100531,02-02-2023,04-02-2023,First Class,CUST-1531,Customer_531,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10531,Furniture,Chairs,Chairs Product 531,538.83,10,0.15,99.4
532,ORD-100532,11-01-2024,13-01-2024,Standard Class,CUST-1532,Customer_532,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10532,Office Supplies,Binders,Binders Product 532,114.78,4,0.15,28.94
533,ORD-100533,16-10-2024,17-10-2024,Standard Class,CUST-1533,Customer_533,Home Office,India,Delhi,Delhi,110001,North,PROD-10533,Office Supplies,Storage,Storage Product 533,4694.31,7,0.1,1072.94
534,ORD-100534,30-09-2023,05-10-2023,Standard Class,CUST-1534,Customer_534,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10534,Office Supplies,Binders,Binders Product 534,4180.56,2,0.05,1171.17
535,ORD-100535,25-08-2023,30-08-2023,Second Class,CUST-1535,Customer_535,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-10535,Technology,Phones,Phones Product 535,2654.65,4,0.2,441.55
536,ORD-100536,25-07-2024,29-07-2024,Second Class,CUST-1536,Customer_536,Consumer,India,Kolkata,West Bengal,700001,East,PROD-10536,Technology,Machines,Machines Product 536,2903.99,8,0.15,699.01
537,ORD-100537,17-07-2024,21-07-2024,First Class,CUST-1537,Customer_537,Home Office,India,Hyderabad,Telangana,500001,South,PROD-10537,Furniture,Bookcases,Bookcases Product 537,832.97,10,0.15,211.06
538,ORD-100538,29-11-2023,06-12-2023,Second Class,CUST-1538,Customer_538,Corporate,India,Delhi,Delhi,110001,North,PROD-10538,Furniture,Bookcases,Bookcases Product 538,2181.41,6,0.2,153.09
539,ORD-100539,17-07-2024,23-07-2024,First Class,CUST-1539,Customer_539,Home Office,India,Delhi,Delhi,110001,North,PROD-10539,Furniture,Tables,Tables Product 539,2265.12,7,0,524.55
540,ORD-100540,17-01-2023,22-01-2023,Standard Class,CUST-1540,Customer_540,Home Office,India,Pune,Maharashtra,411001,West,PROD-10540,Furniture,Chairs,Chairs Product 540,1536.65,4,0.05,390.2
541,ORD-100541,10-10-2023,15-10-2023,First Class,CUST-1541,Customer_541,Consumer,India,Hyderabad,Telangana,500001,South,PROD-10541,Office Supplies,Storage,Storage Product 541,4633.32,3,0,275.38
542,ORD-100542,22-05-2023,25-05-2023,Second Class,CUST-1542,Customer_542,Home Office,India,Delhi,Delhi,110001,North,PROD-10542,Office Supplies,Binders,Binders Product 542,1203.32,5,0,231.79
543,ORD-100543,21-03-2023,27-03-2023,First Class,CUST-1543,Customer_543,Consumer,India,Delhi,Delhi,110001,North,PROD-10543,Furniture,Chairs,Chairs Product 543,2466.97,10,0,490.45
544,ORD-100544,13-08-2024,17-08-2024,Standard Class,CUST-1544,Customer_544,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10544,Technology,Accessories,Accessories Product 544,1772.25,7,0.15,447.6
545,ORD-100545,30-10-2024,06-11-2024,Standard Class,CUST-1545,Customer_545,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10545,Technology,Machines,Machines Product 545,3898.22,7,0,491.94
546,ORD-100546,06-07-2024,11-07-2024,Same Day,CUST-1546,Customer_546,Corporate,India,Pune,Maharashtra,411001,West,PROD-10546,Furniture,Bookcases,Bookcases Product 546,3503.95,3,0,765.29
547,ORD-100547,01-09-2024,06-09-2024,Standard Class,CUST-1547,Customer_547,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10547,Technology,Phones,Phones Product 547,2188.08,7,0.05,159.83
548,ORD-100548,08-08-2024,14-08-2024,Second Class,CUST-1548,Customer_548,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10548,Office Supplies,Paper,Paper Product 548,1349.66,7,0.2,160.1
549,ORD-100549,07-05-2024,12-05-2024,Second Class,CUST-1549,Customer_549,Consumer,India,Pune,Maharashtra,411001,West,PROD-10549,Furniture,Tables,Tables Product 549,3278.63,4,0.2,537.69
550,ORD-100550,15-03-2023,18-03-2023,Same Day,CUST-1550,Customer_550,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-10550,Furniture,Tables,Tables Product 550,3439.45,10,0,268.73
551,ORD-100551,10-01-2024,13-01-2024,First Class,CUST-1551,Customer_551,Home Office,India,Pune,Maharashtra,411001,West,PROD-10551,Furniture,Tables,Tables Product 551,2989.69,1,0.1,216.2
552,ORD-100552,28-03-2024,02-04-2024,Second Class,CUST-1552,Customer_552,Home Office,India,Pune,Maharashtra,411001,West,PROD-10552,Furniture,Chairs,Chairs Product 552,4624.86,4,0.05,977.42
553,ORD-100553,29-03-2023,30-03-2023,Standard Class,CUST-1553,Customer_553,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10553,Technology,Phones,Phones Product 553,4747.26,3,0.1,158.72
554,ORD-100554,05-04-2024,09-04-2024,First Class,CUST-1554,Customer_554,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-10554,Furniture,Chairs,Chairs Product 554,3713.06,4,0.05,655.75
555,ORD-100555,09-05-2024,14-05-2024,Standard Class,CUST-1555,Customer_555,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10555,Technology,Machines,Machines Product 555,3508.84,1,0.15,581.59
556,ORD-100556,24-06-2023,25-06-2023,Standard Class,CUST-1556,Customer_556,Consumer,India,Delhi,Delhi,110001,North,PROD-10556,Technology,Machines,Machines Product 556,3108.93,1,0.15,571.08
557,ORD-100557,02-02-2024,08-02-2024,Same Day,CUST-1557,Customer_557,Consumer,India,Delhi,Delhi,110001,North,PROD-10557,Office Supplies,Storage,Storage Product 557,1833.08,2,0,225.7
558,ORD-100558,25-01-2024,30-01-2024,Second Class,CUST-1558,Customer_558,Home Office,India,Kolkata,West Bengal,700001,East,PROD-10558,Technology,Accessories,Accessories Product 558,2449.08,10,0.2,78.38
559,ORD-100559,13-04-2024,18-04-2024,Same Day,CUST-1559,Customer_559,Home Office,India,Kolkata,West Bengal,700001,East,PROD-10559,Technology,Phones,Phones Product 559,1274.59,9,0.1,144.53
560,ORD-100560,10-06-2023,11-06-2023,First Class,CUST-1560,Customer_560,Consumer,India,Delhi,Delhi,110001,North,PROD-10560,Office Supplies,Paper,Paper Product 560,1809.12,5,0.05,522.83
561,ORD-100561,02-10-2024,05-10-2024,Same Day,CUST-1561,Customer_561,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-10561,Technology,Machines,Machines Product 561,4748.13,4,0.05,595.64
562,ORD-100562,21-05-2023,22-05-2023,Second Class,CUST-1562,Customer_562,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10562,Furniture,Bookcases,Bookcases Product 562,4805,10,0.05,693.52
563,ORD-100563,16-11-2023,21-11-2023,Second Class,CUST-1563,Customer_563,Consumer,India,Delhi,Delhi,110001,North,PROD-10563,Furniture,Bookcases,Bookcases Product 563,702.27,3,0.2,102.07
564,ORD-100564,13-11-2023,19-11-2023,First Class,CUST-1564,Customer_564,Consumer,India,Kolkata,West Bengal,700001,East,PROD-10564,Office Supplies,Binders,Binders Product 564,2178.82,3,0.2,521.34
565,ORD-100565,24-07-2024,29-07-2024,Same Day,CUST-1565,Customer_565,Corporate,India,Kolkata,West Bengal,700001,East,PROD-10565,Technology,Phones,Phones Product 565,1622.11,3,0,391.51
566,ORD-100566,07-11-2023,11-11-2023,Standard Class,CUST-1566,Customer_566,Home Office,India,Kolkata,West Bengal,700001,East,PROD-10566,Office Supplies,Storage,Storage Product 566,1405.29,4,0,116.48
567,ORD-100567,23-09-2024,26-09-2024,First Class,CUST-1567,Customer_567,Consumer,India,Hyderabad,Telangana,500001,South,PROD-10567,Office Supplies,Storage,Storage Product 567,1193.01,4,0.05,252.73
568,ORD-100568,05-12-2024,12-12-2024,Same Day,CUST-1568,Customer_568,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-10568,Technology,Machines,Machines Product 568,4238.38,8,0.1,322.09
569,ORD-100569,30-04-2024,02-05-2024,Second Class,CUST-1569,Customer_569,Home Office,India,Pune,Maharashtra,411001,West,PROD-10569,Technology,Phones,Phones Product 569,209.54,1,0.1,56.06
570,ORD-100570,18-11-2024,20-11-2024,First Class,CUST-1570,Customer_570,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-10570,Technology,Phones,Phones Product 570,926.54,8,0.2,122.75
571,ORD-100571,10-09-2023,14-09-2023,Standard Class,CUST-1571,Customer_571,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-10571,Technology,Machines,Machines Product 571,3689.89,7,0.1,474.29
572,ORD-100572,22-04-2023,26-04-2023,Standard Class,CUST-1572,Customer_572,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10572,Technology,Phones,Phones Product 572,2617.58,7,0,495.84
573,ORD-100573,26-10-2023,30-10-2023,Standard Class,CUST-1573,Customer_573,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-10573,Furniture,Tables,Tables Product 573,2333.67,7,0.1,427.72
574,ORD-100574,13-06-2024,15-06-2024,Second Class,CUST-1574,Customer_574,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-10574,Office Supplies,Paper,Paper Product 574,497.68,9,0,47.25
575,ORD-100575,28-02-2024,02-03-2024,First Class,CUST-1575,Customer_575,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-10575,Technology,Phones,Phones Product 575,2295.72,4,0.15,97.67
576,ORD-100576,26-10-2024,01-11-2024,First Class,CUST-1576,Customer_576,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-10576,Technology,Machines,Machines Product 576,3679.65,2,0,833.65
577,ORD-100577,20-06-2024,26-06-2024,Standard Class,CUST-1577,Customer_577,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10577,Office Supplies,Storage,Storage Product 577,3079.76,3,0.15,485.33
578,ORD-100578,10-12-2023,15-12-2023,Standard Class,CUST-1578,Customer_578,Corporate,India,Chennai,Tamil Nadu,600001,South,PROD-10578,Office Supplies,Binders,Binders Product 578,852.51,3,0.05,198.03
579,ORD-100579,12-11-2023,15-11-2023,Standard Class,CUST-1579,Customer_579,Home Office,India,Kolkata,West Bengal,700001,East,PROD-10579,Furniture,Tables,Tables Product 579,3150.94,2,0.05,882.6
580,ORD-100580,17-09-2023,18-09-2023,Second Class,CUST-1580,Customer_580,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10580,Furniture,Tables,Tables Product 580,2740.33,1,0.2,632.13
581,ORD-100581,25-08-2024,31-08-2024,First Class,CUST-1581,Customer_581,Home Office,India,Bengaluru,Karnataka,560001,South,PROD-10581,Furniture,Tables,Tables Product 581,2237.28,10,0.2,26.05
582,ORD-100582,05-10-2024,10-10-2024,Standard Class,CUST-1582,Customer_582,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10582,Technology,Phones,Phones Product 582,964.96,1,0.1,37.81
583,ORD-100583,14-08-2024,21-08-2024,Second Class,CUST-1583,Customer_583,Consumer,India,Hyderabad,Telangana,500001,South,PROD-10583,Furniture,Tables,Tables Product 583,4605.9,1,0,710.41
584,ORD-100584,19-11-2024,22-11-2024,Same Day,CUST-1584,Customer_584,Home Office,India,Hyderabad,Telangana,500001,South,PROD-10584,Office Supplies,Storage,Storage Product 584,3514.24,10,0.2,191.02
585,ORD-100585,15-08-2024,18-08-2024,Standard Class,CUST-1585,Customer_585,Corporate,India,Mumbai,Maharashtra,400001,West,PROD-10585,Technology,Accessories,Accessories Product 585,1647.97,7,0,394.87
586,ORD-100586,27-04-2024,29-04-2024,Second Class,CUST-1586,Customer_586,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-10586,Office Supplies,Paper,Paper Product 586,1679.58,7,0.2,104.91
587,ORD-100587,01-03-2023,02-03-2023,First Class,CUST-1587,Customer_587,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10587,Office Supplies,Storage,Storage Product 587,2668.29,2,0.15,536.38
588,ORD-100588,15-09-2024,22-09-2024,Same Day,CUST-1588,Customer_588,Home Office,India,Delhi,Delhi,110001,North,PROD-10588,Furniture,Bookcases,Bookcases Product 588,2896.96,10,0.1,758.36
589,ORD-100589,09-10-2024,13-10-2024,Standard Class,CUST-1589,Customer_589,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-10589,Technology,Machines,Machines Product 589,1201.97,5,0.05,48.55
590,ORD-100590,02-10-2024,09-10-2024,First Class,CUST-1590,Customer_590,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-10590,Office Supplies,Binders,Binders Product 590,4007.84,7,0.15,125.74
591,ORD-100591,14-10-2024,16-10-2024,First Class,CUST-1591,Customer_591,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10591,Office Supplies,Binders,Binders Product 591,3465.58,5,0,439.93
592,ORD-100592,27-04-2023,03-05-2023,Second Class,CUST-1592,Customer_592,Corporate,India,Delhi,Delhi,110001,North,PROD-10592,Furniture,Tables,Tables Product 592,3635.76,10,0,938.06
593,ORD-100593,13-12-2023,19-12-2023,First Class,CUST-1593,Customer_593,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-10593,Furniture,Chairs,Chairs Product 593,3245.98,8,0.05,638.81
594,ORD-100594,28-02-2024,05-03-2024,Second Class,CUST-1594,Customer_594,Home Office,India,Mumbai,Maharashtra,400001,West,PROD-10594,Office Supplies,Paper,Paper Product 594,2846.47,6,0.2,409.81
595,ORD-100595,02-12-2024,05-12-2024,Same Day,CUST-1595,Customer_595,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10595,Furniture,Chairs,Chairs Product 595,4849.59,5,0,653.67
596,ORD-100596,01-07-2024,08-07-2024,First Class,CUST-1596,Customer_596,Home Office,India,Pune,Maharashtra,411001,West,PROD-10596,Office Supplies,Storage,Storage Product 596,1978.35,10,0,526.53
597,ORD-100597,19-11-2023,25-11-2023,First Class,CUST-1597,Customer_597,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10597,Furniture,Tables,Tables Product 597,479.65,4,0.1,68.58
598,ORD-100598,21-06-2024,24-06-2024,Standard Class,CUST-1598,Customer_598,Corporate,India,Pune,Maharashtra,411001,West,PROD-10598,Technology,Accessories,Accessories Product 598,3935.47,4,0,633.39
599,ORD-100599,27-05-2024,29-05-2024,Second Class,CUST-1599,Customer_599,Consumer,India,Pune,Maharashtra,411001,West,PROD-10599,Furniture,Tables,Tables Product 599,3675.58,9,0.1,822.9
600,ORD-100600,12-06-2024,18-06-2024,First Class,CUST-1600,Customer_600,Consumer,India,Pune,Maharashtra,411001,West,PROD-10600,Technology,Machines,Machines Product 600,230.94,7,0.2,9
601,ORD-100601,04-12-2024,11-12-2024,First Class,CUST-1601,Customer_601,Consumer,India,Hyderabad,Telangana,500001,South,PROD-10601,Technology,Accessories,Accessories Product 601,2361.04,1,0,425.33
602,ORD-100602,14-08-2024,21-08-2024,First Class,CUST-1602,Customer_602,Corporate,India,Delhi,Delhi,110001,North,PROD-10602,Office Supplies,Binders,Binders Product 602,1638.36,4,0.1,162.46
603,ORD-100603,18-11-2024,19-11-2024,Standard Class,CUST-1603,Customer_603,Consumer,India,Delhi,Delhi,110001,North,PROD-10603,Technology,Phones,Phones Product 603,1404.5,1,0.2,210.54
604,ORD-100604,09-07-2024,12-07-2024,Standard Class,CUST-1604,Customer_604,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10604,Furniture,Tables,Tables Product 604,750.71,5,0.2,53.46
605,ORD-100605,19-09-2024,22-09-2024,Standard Class,CUST-1605,Customer_605,Consumer,India,Hyderabad,Telangana,500001,South,PROD-10605,Furniture,Chairs,Chairs Product 605,693.87,8,0,53.07
606,ORD-100606,12-03-2024,16-03-2024,First Class,CUST-1606,Customer_606,Consumer,India,Pune,Maharashtra,411001,West,PROD-10606,Office Supplies,Storage,Storage Product 606,4461.82,8,0.2,441.3
607,ORD-100607,31-12-2024,07-01-2025,Same Day,CUST-1607,Customer_607,Consumer,India,Kolkata,West Bengal,700001,East,PROD-10607,Office Supplies,Binders,Binders Product 607,4869.73,8,0.2,209.15
608,ORD-100608,11-04-2024,14-04-2024,Second Class,CUST-1608,Customer_608,Home Office,India,Kolkata,West Bengal,700001,East,PROD-10608,Office Supplies,Storage,Storage Product 608,3844.14,8,0.05,1064.3
609,ORD-100609,22-09-2023,25-09-2023,Standard Class,CUST-1609,Customer_609,Consumer,India,Bengaluru,Karnataka,560001,South,PROD-10609,Technology,Machines,Machines Product 609,4590.46,6,0.1,657.91
610,ORD-100610,01-05-2024,02-05-2024,Second Class,CUST-1610,Customer_610,Home Office,India,Delhi,Delhi,110001,North,PROD-10610,Furniture,Tables,Tables Product 610,4236.54,5,0.1,767.28
611,ORD-100611,16-04-2023,20-04-2023,Same Day,CUST-1611,Customer_611,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10611,Office Supplies,Binders,Binders Product 611,1663.06,2,0.1,271.39
612,ORD-100612,28-02-2024,01-03-2024,Second Class,CUST-1612,Customer_612,Home Office,India,Hyderabad,Telangana,500001,South,PROD-10612,Technology,Machines,Machines Product 612,837.15,8,0.15,30.57
613,ORD-100613,28-08-2024,01-09-2024,Standard Class,CUST-1613,Customer_613,Home Office,India,Chennai,Tamil Nadu,600001,South,PROD-10613,Furniture,Bookcases,Bookcases Product 613,3947.27,9,0.05,328.69
614,ORD-100614,29-12-2024,03-01-2025,Same Day,CUST-1614,Customer_614,Consumer,India,Chennai,Tamil Nadu,600001,South,PROD-10614,Furniture,Chairs,Chairs Product 614,2981.21,8,0.1,503.14
615,ORD-100615,12-11-2023,16-11-2023,Standard Class,CUST-1615,Customer_615,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10615,Office Supplies,Binders,Binders Product 615,3443.27,10,0.15,350.7
616,ORD-100616,11-08-2023,18-08-2023,First Class,CUST-1616,Customer_616,Corporate,India,Pune,Maharashtra,411001,West,PROD-10616,Office Supplies,Storage,Storage Product 616,4058.7,3,0.05,621.97
617,ORD-100617,22-09-2024,27-09-2024,First Class,CUST-1617,Customer_617,Corporate,India,Bengaluru,Karnataka,560001,South,PROD-10617,Technology,Phones,Phones Product 617,3423.51,6,0.1,590.79
618,ORD-100618,19-12-2023,20-12-2023,Standard Class,CUST-1618,Customer_618,Corporate,India,Hyderabad,Telangana,500001,South,PROD-10618,Technology,Machines,Machines Product 618,4932.79,7,0.05,1248.62
619,ORD-100619,16-07-2024,17-07-2024,Standard Class,CUST-1619,Customer_619,Consumer,India,Mumbai,Maharashtra,400001,West,PROD-10619,Office Supplies,Storage,Storage Product 619,4112.73,6,0,1091.16
620,ORD-100620,18-03-2024,24-03-2024,Second Class,CUST-1620,Customer_620,Home Office,India,Hyderabad,Telangana,500001,South,PROD-10620,Furniture,Bookcases,Bookcases Product 620,1624.73,7,0.15,187.48
